Date,Temp_1,Temp_2
7/16/86,4.94,5
7/17/86,7.65,8.52
7/18/86,8.89,10.9
7/19/86,10.46,9.03
7/20/86,8.8,9.56
7/21/86,6.18,5.88
7/22/86,9.4,9.4
7/23/86,10.24,9.53
7/24/86,3.29,3.44
7/25/86,2.1,1.57
7/26/86,5.53,5.31
7/27/86,6.42,6.92
7/28/86,7.8,8.34
7/29/86,6.98,7.27
7/30/86,9.3,10.13
7/31/86,9.3,10.21
8/1/86,10.49,9.85
8/2/86,7.74,7.48
8/3/86,9.15,10.32
8/4/86,7.64,7.67
8/5/86,10,7.46
8/6/86,8.16,9.16
8/7/86,3.27,3.5
8/8/86,4.29,3.19
8/9/86,2.23,2.5
8/10/86,2.64,1.83
8/11/86,2.01,3.27
8/12/86,2.97,3.94
8/13/86,5.3,5.23
8/14/86,7.7,7.39
8/15/86,9.1,8.63
8/16/86,9.21,9.4
8/17/86,7.77,7.3
8/18/86,8.4,7.41
8/19/86,9.2,9.63
8/20/86,6.6,7.09
8/21/86,9.7,9.7
8/22/86,12.52,12.07
8/23/86,10.2,9.88
8/24/86,5.52,5.9
8/25/86,6.92,7.81
8/26/86,6.55,7.63
8/27/86,9.4,8.86
8/28/86,13.11,11.23
8/29/86,4.67,4.33
8/30/86,5.57,5.11
8/31/86,8.38,8.3
9/1/86,10.73,9.8
9/2/86,9.58,7.94
9/3/86,10.76,12.03
9/4/86,10.07,11.63
9/5/86,9.22,10.75
9/6/86,6.75,5.64
9/7/86,9.14,7.82
9/8/86,6.89,7.03
9/9/86,9.1,8.28
9/10/86,9.6,9.6
9/11/86,6.99,6.86
9/12/86,10,8.74
9/13/86,11.24,10.04
9/14/86,6.2,6.2
9/15/86,9.04,8.3
9/16/86,11.26,9.91
9/17/86,11.71,9.82
9/18/86,6.54,6.58
9/19/86,6.6,6.63
9/20/86,11.36,11.26
9/21/86,6.9,5.79
9/22/86,10.46,10.6
9/23/86,7.95,8.49
9/24/86,10.73,11.04
9/25/86,12.5,12.5
9/26/86,9.9,10.3
9/27/86,7.72,6.9
9/28/86,5.7,6.44
9/29/86,8.01,8.12
9/30/86,11,12.92
10/1/86,17.19,16.32
10/2/86,9.52,9.9
10/3/86,8.7,8.25
10/4/86,9.63,10.5
10/5/86,11.46,12.2
10/6/86,10.02,8.61
10/7/86,7.71,8.67
10/8/86,5.54,5.01
10/9/86,8.81,9.76
10/10/86,6.4,6.4
10/11/86,6.36,7.96
10/12/86,12.64,13.08
10/13/86,12,12.88
10/14/86,6.69,6.89
10/15/86,9.7,10.28
10/16/86,8.83,6.6
10/17/86,14.45,14.24
10/18/86,9.68,9.4
10/19/86,8.73,8.25
10/20/86,7.48,8.53
10/21/86,12.6,12.9
10/22/86,5.2,4.3
10/23/86,7.04,7.5
10/24/86,8.7,7.68
10/25/86,7.1,8.34
10/26/86,8.84,9
10/27/86,7.48,7.2
10/28/86,11.14,10.7
10/29/86,13.1,13.01
10/30/86,13.9,13.9
10/31/86,11.8,10.8
11/1/86,9.93,9.58
11/2/86,8.2,8.71
11/3/86,16,16
11/4/86,21,20.51
11/5/86,15.34,17.85
11/6/86,8.21,8.24
11/7/86,9.2,10.4
11/8/86,13.26,13.3
11/9/86,9.86,10.15
11/10/86,11.53,12.2
11/11/86,9.58,9.1
11/12/86,12,12
11/13/86,10.06,11
11/14/86,14.8,14.8
11/15/86,15.11,13.08
11/16/86,14.9,15.43
11/17/86,10.3,10.95
11/18/86,9.8,10.92
11/19/86,10.57,10.5
11/20/86,9.06,8.22
11/21/86,8.54,9.66
11/22/86,11.83,12.26
11/23/86,12.8,12.8
11/24/86,9.11,10.78
11/25/86,14.34,14.62
11/26/86,11.6,11.6
11/27/86,10.96,11.2
11/28/86,12.6,12.08
11/29/86,8.11,7.5
11/30/86,11,12.09
12/1/86,15,14.6
12/2/86,17.9,18.5
12/3/86,15.4,15.19
12/4/86,13.1,14.62
12/5/86,15.53,17.13
12/6/86,20.2,19.54
12/7/86,11.5,12.06
12/8/86,12.4,14.01
12/9/86,10.9,11.19
12/10/86,12.65,10.85
12/11/86,12.2,12.2
12/12/86,13.36,12.16
12/13/86,9.7,9.4
12/14/86,8.63,7.16
12/15/86,15.53,13.73
12/16/86,12.21,10.23
12/17/86,10.3,10.53
12/18/86,11.16,11.42
12/19/86,10.75,11.01
12/20/86,13.17,12.8
12/21/86,11.23,9.83
12/22/86,10.18,9.17
12/23/86,12.42,13.66
12/24/86,10.13,9.55
12/25/86,14.69,14.92
12/26/86,15.38,14.23
12/27/86,14.04,14.2
12/28/86,13.2,11.72
12/29/86,11.7,10
12/30/86,16.64,17.66
12/31/86,12.3,12.07
1/1/87,12.87,12.05
1/2/87,15.3,15.91
1/3/87,16.09,16.04
1/4/87,16.2,15.48
1/5/87,15.97,16.3
1/6/87,16.8,16.8
1/7/87,11,11.27
1/8/87,8.5,8.47
1/9/87,13.94,14.11
1/10/87,13,12.88
1/11/87,12.4,12.39
1/12/87,13,14.36
1/13/87,15.7,14.82
1/14/87,12.26,12.65
1/15/87,13.06,13.09
1/16/87,15,15.9
1/17/87,11.8,11.38
1/18/87,11.6,10.4
1/19/87,11.6,12.06
1/20/87,13.7,15.17
1/21/87,10.47,11.29
1/22/87,12.4,12.4
1/23/87,11.2,12.45
1/24/87,13.21,13.82
1/25/87,16.34,16.18
1/26/87,12.8,13.05
1/27/87,11.5,12.26
1/28/87,11.59,9.6
1/29/87,12.7,12.7
1/30/87,14.9,15.07
1/31/87,16.5,17.32
2/1/87,13.69,12.8
2/2/87,12.36,13.08
2/3/87,12.7,12.7
2/4/87,11.68,11.6
2/5/87,13.3,13.33
2/6/87,15.2,15.66
2/7/87,15.66,17.67
2/8/87,12.22,11.9
2/9/87,15.66,14.9
2/10/87,11.15,12.05
2/11/87,13.59,13.7
2/12/87,12.1,11.39
2/13/87,15.29,16.85
2/14/87,16.67,16.78
2/15/87,15.74,16.6
2/16/87,14.93,15.6
2/17/87,14.86,14.4
2/18/87,18.07,17.7
2/19/87,20.91,21.08
2/20/87,12.95,12.9
2/21/87,11.21,12.07
2/22/87,10.35,7.66
2/23/87,11.49,12.44
2/24/87,10.4,10.4
2/25/87,11.35,11.5
2/26/87,12.84,14
2/27/87,15,14.29
2/28/87,14.1,14.25
3/1/87,12.4,12.4
3/2/87,14.2,12.57
3/3/87,12.5,13
3/4/87,14.17,14.3
3/5/87,17.37,17.6
3/6/87,9.88,11.2
3/7/87,9.9,9.9
3/8/87,10.2,8.59
3/9/87,11.3,11.54
3/10/87,9.5,10.35
3/11/87,11.8,12.46
3/12/87,10.71,11.5
3/13/87,10.31,11.89
3/14/87,11.06,10.87
3/15/87,13.1,12.53
3/16/87,18.42,19.7
3/17/87,19.24,18.94
3/18/87,15,15
3/19/87,12.66,14.08
3/20/87,12.12,11.26
3/21/87,13.23,13.56
3/22/87,13.3,13.11
3/23/87,11.92,11.68
3/24/87,10.08,10.3
3/25/87,12.76,11.22
3/26/87,11.31,10.79
3/27/87,14.72,15.6
3/28/87,10.2,11.86
3/29/87,11.71,11.1
3/30/87,12,11.41
3/31/87,13.62,13.26
4/1/87,11.79,11.31
4/2/87,12.5,12.22
4/3/87,13.7,14.52
4/4/87,14.43,15.04
4/5/87,20.93,20.12
4/6/87,15.63,15.35
4/7/87,14.85,13.86
4/8/87,10.07,10.1
4/9/87,7.57,7.6
4/10/87,13.04,13.57
4/11/87,18.08,15.87
4/12/87,16.36,15.86
4/13/87,10.77,9.22
4/14/87,10.34,10.01
4/15/87,7.92,7.89
4/16/87,10.4,10.4
4/17/87,9.61,10.1
4/18/87,14.1,14.12
4/19/87,7.84,7.1
4/20/87,7.34,8.1
4/21/87,7.8,7.74
4/22/87,10.6,10.6
4/23/87,8.79,9.1
4/24/87,9,9
4/25/87,11.9,13.19
4/26/87,17.5,15.57
4/27/87,17.77,16.48
4/28/87,13.5,13.7
4/29/87,12.15,13.34
4/30/87,7.58,8.84
5/1/87,9.7,8.93
5/2/87,9.42,9.77
5/3/87,11.76,10.72
5/4/87,10.71,10.62
5/5/87,11.2,11.76
5/6/87,9.52,10.01
5/7/87,7.1,7.1
5/8/87,9.46,8.89
5/9/87,9.8,9.8
5/10/87,10.6,10.51
5/11/87,12.8,12.78
5/12/87,16.76,16.5
5/13/87,12.52,10.91
5/14/87,13.23,12.88
5/15/87,12.59,11.11
5/16/87,11.8,12.56
5/17/87,10.7,10.89
5/18/87,10.54,11.71
5/19/87,10.18,8.75
5/20/87,8.1,7.94
5/21/87,6.68,6.6
5/22/87,9.5,9.5
5/23/87,11.88,11.56
5/24/87,7.49,8.04
5/25/87,9.3,8.42
5/26/87,4.12,6.54
5/27/87,4.3,4.08
5/28/87,6.33,6.99
5/29/87,11.61,8.86
5/30/87,7.8,6.81
5/31/87,8.5,6.62
6/1/87,8.94,10.37
6/2/87,10.8,9.61
6/3/87,11,11
6/4/87,10.2,10.9
6/5/87,6.36,6.6
6/6/87,6.1,6.27
6/7/87,5.9,6.47
6/8/87,8.9,8.55
6/9/87,13.25,13.99
6/10/87,13.02,12.33
6/11/87,4.62,5.01
6/12/87,6,6
6/13/87,7.97,7.99
6/14/87,9.34,9
6/15/87,4.2,5.29
6/16/87,3,2.58
6/17/87,4.5,4.5
6/18/87,5.39,7.09
6/19/87,11.09,12.52
6/20/87,12.47,11.11
6/21/87,8.92,10.22
6/22/87,8.87,10.4
6/23/87,9.4,8.41
6/24/87,7.61,7
6/25/87,9.22,7.62
6/26/87,9.19,8.69
6/27/87,7.75,6.85
6/28/87,6.81,9.36
6/29/87,7.24,7.79
6/30/87,7.46,8.28
7/1/87,1.99,1.92
7/2/87,3.9,3.01
7/3/87,4.1,3.84
7/4/87,4.41,5.73
7/5/87,5.25,5.34
7/6/87,4.59,3.69
7/7/87,4.95,4.1
7/8/87,5.05,6.72
7/9/87,9.1,8.52
7/10/87,8.13,8.11
7/11/87,5.98,5
7/12/87,3.24,2.8
7/13/87,4.43,4.44
7/14/87,8.53,8.99
7/15/87,5.31,7.27
7/16/87,7.33,6.54
7/17/87,8.45,9.49
7/18/87,9.47,8.74
7/19/87,6.3,5.81
7/20/87,7,7
7/21/87,6.4,6.35
7/22/87,6.54,6.94
7/23/87,1.5,1.82
7/24/87,3.45,3.82
7/25/87,5.5,5.03
7/26/87,6.89,7.19
7/27/87,6.69,5.7
7/28/87,7.89,7
7/29/87,9.71,9.14
7/30/87,9.39,7.2
7/31/87,8.22,9.5
8/1/87,9.6,9.04
8/2/87,8,8.92
8/3/87,8.87,8.2
8/4/87,7.51,9
8/5/87,9,7.86
8/6/87,6.21,5.01
8/7/87,9.35,9.67
8/8/87,8.75,8.7
8/9/87,5.9,4.9
8/10/87,6.35,6.62
8/11/87,7.99,7.5
8/12/87,7,6.58
8/13/87,9.1,8.68
8/14/87,11.6,12.6
8/15/87,10.6,11.26
8/16/87,5.71,4.83
8/17/87,3.94,2.86
8/18/87,4.3,3.36
8/19/87,8.81,9.77
8/20/87,5.61,4.62
8/21/87,8.71,8.35
8/22/87,8.25,8.99
8/23/87,9.89,9.91
8/24/87,9.88,10.4
8/25/87,7.7,9.71
8/26/87,10.1,10.71
8/27/87,10.42,10.34
8/28/87,10.69,10.35
8/29/87,5,6.58
8/30/87,6.79,7.61
8/31/87,5.66,5.4
9/1/87,5.54,5.8
9/2/87,7.18,6.68
9/3/87,5.34,6.3
9/4/87,4.11,5.24
9/5/87,6.75,8.23
9/6/87,8.92,8.66
9/7/87,9.5,7.86
9/8/87,10.13,9.92
9/9/87,6.11,7
9/10/87,9,9.9
9/11/87,10.72,10.2
9/12/87,7.71,6.87
9/13/87,9.04,10.85
9/14/87,9.66,11.38
9/15/87,10.7,10.7
9/16/87,7.8,6
9/17/87,9.2,9.99
9/18/87,15.97,15
9/19/87,7.81,7.34
9/20/87,5.3,5.85
9/21/87,10.4,9.5
9/22/87,7.45,6.04
9/23/87,13.04,14.96
9/24/87,14.9,14.9
9/25/87,14.77,15.46
9/26/87,18.72,19.09
9/27/87,16.23,15.72
9/28/87,13.1,13.71
9/29/87,10.96,11.2
9/30/87,10.32,8.63
10/1/87,10.71,10.3
10/2/87,9.3,9.3
10/3/87,11.3,10.43
10/4/87,6.5,6.5
10/5/87,12.1,10.64
10/6/87,8.3,9.23
10/7/87,7.78,8.76
10/8/87,9.28,8.7
10/9/87,10.2,8.83
10/10/87,6.24,8.84
10/11/87,4.17,6.51
10/12/87,10.98,10
10/13/87,7.21,7.24
10/14/87,13.95,13.96
10/15/87,14.19,12.66
10/16/87,9.9,9.14
10/17/87,10.16,10.1
10/18/87,11.27,9.75
10/19/87,11.17,10.4
10/20/87,11.51,11.67
10/21/87,8.88,9.4
10/22/87,9.76,10.48
10/23/87,11.07,11.4
10/24/87,14.3,13.09
10/25/87,10.63,9.8
10/26/87,13.91,12.91
10/27/87,10.08,10.51
10/28/87,11.08,11.4
10/29/87,9.03,10.82
10/30/87,14.4,14.19
10/31/87,19.14,20.39
11/1/87,23.68,23.99
11/2/87,15.08,15.4
11/3/87,8.75,10.21
11/4/87,10.8,10.8
11/5/87,12.11,12.38
11/6/87,11.07,11.25
11/7/87,12.6,13.28
11/8/87,13.95,14.7
11/9/87,10.85,11.07
11/10/87,9.31,10.53
11/11/87,11.4,11.48
11/12/87,13,11.13
11/13/87,11.9,10.72
11/14/87,9.51,9.5
11/15/87,13.5,13.84
11/16/87,15.2,15.2
11/17/87,19.18,18.54
11/18/87,24.8,23.56
11/19/87,14.1,13.67
11/20/87,10.7,11.21
11/21/87,7.78,8.7
11/22/87,12.95,13.78
11/23/87,11.6,10.99
11/24/87,10.54,9.68
11/25/87,10.9,10.53
11/26/87,11.5,12.9
11/27/87,10,8.85
11/28/87,13.9,12.95
11/29/87,13.6,12.84
11/30/87,11.25,13.2
12/1/87,10.7,11.1
12/2/87,7.24,7.93
12/3/87,10.35,8.74
12/4/87,12.7,12.7
12/5/87,11.3,13.01
12/6/87,11,9.07
12/7/87,11.3,10.46
12/8/87,13.4,13.72
12/9/87,14.9,14.85
12/10/87,15.01,14.95
12/11/87,13.22,14.83
12/12/87,14.9,15
12/13/87,16.72,16.54
12/14/87,17.7,18.12
12/15/87,20.5,19.03
12/16/87,14.83,15.47
12/17/87,12.5,11.1
12/18/87,11.01,11.95
12/19/87,12.8,12.22
12/20/87,12.7,11.79
12/21/87,11.2,12.48
12/22/87,11.66,11.07
12/23/87,10.88,11.88
12/24/87,11.71,12.1
12/25/87,12.7,14.21
12/26/87,16.36,16.35
12/27/87,14.43,15.17
12/28/87,15.21,12.94
12/29/87,12.77,12.38
12/30/87,16.04,18.1
12/31/87,15.3,14.81
1/1/88,14.3,14.95
1/2/88,13.5,15.01
1/3/88,15,13.61
1/4/88,13.6,13.6
1/5/88,15.55,14.64
1/6/88,17,17.19
1/7/88,17.79,18.94
1/8/88,17.43,14.59
1/9/88,18.24,17.68
1/10/88,18.92,19.15
1/11/88,19.08,18.27
1/12/88,21.63,21.73
1/13/88,21.14,23.21
1/14/88,21.89,20.9
1/15/88,18.58,17.86
1/16/88,15.63,16.27
1/17/88,16.58,16.6
1/18/88,16.2,16.49
1/19/88,15.6,16.55
1/20/88,14.01,14.5
1/21/88,14,14
1/22/88,15.07,16.27
1/23/88,12.3,10.79
1/24/88,11.48,11.05
1/25/88,12.47,12.97
1/26/88,14.9,14.04
1/27/88,17.39,17.12
1/28/88,21.4,21.96
1/29/88,22.49,24.16
1/30/88,14.4,14.72
1/31/88,14.1,13.45
2/1/88,14.78,15.69
2/2/88,14.08,14.82
2/3/88,15.1,15.1
2/4/88,13.78,14.89
2/5/88,13.4,13.96
2/6/88,10.15,10.24
2/7/88,12.2,10.5
2/8/88,15.1,15.38
2/9/88,11.16,12.34
2/10/88,14.33,13.93
2/11/88,16.08,16.3
2/12/88,16.74,16.67
2/13/88,13.97,15.22
2/14/88,12.87,11.26
2/15/88,11.8,13.35
2/16/88,14.52,13.6
2/17/88,15.56,16.2
2/18/88,14.1,14.59
2/19/88,13.5,13.1
2/20/88,14.73,13.19
2/21/88,14.81,15.65
2/22/88,16.08,15.97
2/23/88,17.01,16.14
2/24/88,12.77,14.9
2/25/88,15.3,15.67
2/26/88,19.08,16.52
2/27/88,16.68,16.31
2/28/88,16.95,15.9
2/29/88,12.75,11.3
3/1/88,15.6,16.4
3/2/88,14.62,14.9
3/3/88,15.05,14.65
3/4/88,12.32,12.7
3/5/88,14.13,13.65
3/6/88,16.8,17.09
3/7/88,16.7,18.62
3/8/88,16.2,17.94
3/9/88,14.5,15.31
3/10/88,10.97,9.26
3/11/88,13.21,12.7
3/12/88,12.68,13.88
3/13/88,12.26,12.51
3/14/88,13.34,14.11
3/15/88,15.46,12.76
3/16/88,15.52,15.7
3/17/88,15.3,15.14
3/18/88,13.9,13.48
3/19/88,13.7,13.26
3/20/88,15.1,16.31
3/21/88,15.6,16.15
3/22/88,15.32,14.29
3/23/88,13.03,13.67
3/24/88,16.2,16.2
3/25/88,17.28,14.73
3/26/88,15.1,13.57
3/27/88,16.4,17.71
3/28/88,17.08,16.8
3/29/88,19.14,16.83
3/30/88,16.88,18.06
3/31/88,17.5,16.5
4/1/88,14.6,13.75
4/2/88,16.4,15.95
4/3/88,14.09,11.91
4/4/88,15.49,15.34
4/5/88,11.9,10.33
4/6/88,14.63,14.32
4/7/88,8.79,9.67
4/8/88,7.26,4.7
4/9/88,7.9,8.36
4/10/88,11,10.79
4/11/88,15.7,15.94
4/12/88,14.32,14.97
4/13/88,15.9,15.56
4/14/88,11.48,9.94
4/15/88,7.99,8.47
4/16/88,8.6,9.52
4/17/88,12.7,13.47
4/18/88,10.97,12.02
4/19/88,11.78,12
4/20/88,11.1,11.1
4/21/88,13,13.28
4/22/88,12.4,13.4
4/23/88,13.08,12.51
4/24/88,16.47,15.93
4/25/88,12.32,11.22
4/26/88,14.04,12.15
4/27/88,17.6,19.25
4/28/88,15.06,14.06
4/29/88,13.7,13.54
4/30/88,15.85,15.97
5/1/88,13.5,13.77
5/2/88,14.03,15.81
5/3/88,16.27,15.85
5/4/88,16.27,16.4
5/5/88,14.5,14.5
5/6/88,12.6,12.6
5/7/88,13.6,13.6
5/8/88,10.81,11.2
5/9/88,11,12.5
5/10/88,11.29,10.03
5/11/88,7.46,6.8
5/12/88,10.34,11.26
5/13/88,12.27,12.22
5/14/88,13.5,12.78
5/15/88,11.68,11.96
5/16/88,13.24,13.39
5/17/88,12,12.13
5/18/88,9.88,10.4
5/19/88,10.32,10.58
5/20/88,8.2,7.53
5/21/88,9.4,9.4
5/22/88,9.79,10.13
5/23/88,7.51,8.1
5/24/88,9.25,9.32
5/25/88,11.64,12.6
5/26/88,11.77,10.57
5/27/88,9.27,7.96
5/28/88,9.49,8.66
5/29/88,5.42,6.1
5/30/88,7.65,7.8
5/31/88,10,9.31
6/1/88,11.76,10.07
6/2/88,11.1,10.3
6/3/88,11.76,11.5
6/4/88,9.54,10.1
6/5/88,10.66,9.85
6/6/88,8.7,7.79
6/7/88,8.88,9.52
6/8/88,8.95,9.5
6/9/88,8.77,7.43
6/10/88,5,6
6/11/88,5.84,4.66
6/12/88,12.94,12.1
6/13/88,9.13,7.91
6/14/88,6.18,5.36
6/15/88,2.8,2.9
6/16/88,3.44,3.7
6/17/88,6.8,6.67
6/18/88,6.6,5.32
6/19/88,7,7.16
6/20/88,7.3,7.49
6/21/88,7.9,7.9
6/22/88,10.6,10.98
6/23/88,8.86,8.1
6/24/88,5.99,6.7
6/25/88,8,7.63
6/26/88,10,10.81
6/27/88,6.7,7.06
6/28/88,9.4,9.76
6/29/88,8.65,8.7
6/30/88,6,5.77
7/1/88,5.31,5
7/2/88,4.9,4.04
7/3/88,4.73,4.77
7/4/88,8.15,8.2
7/5/88,12.3,12.2
7/6/88,13.46,13.3
7/7/88,11.4,11.4
7/8/88,6.8,6.8
7/9/88,7.08,7.42
7/10/88,13.23,13.74
7/11/88,7.1,6.52
7/12/88,8.27,6.56
7/13/88,10,8.73
7/14/88,5.46,5.3
7/15/88,6.3,6.97
7/16/88,8.77,7.22
7/17/88,8.3,8.07
7/18/88,9.3,8.91
7/19/88,9.5,9.58
7/20/88,6.37,6.65
7/21/88,6.27,7
7/22/88,7.87,8.07
7/23/88,9.47,6.89
7/24/88,8.38,7.4
7/25/88,8.19,9.96
7/26/88,9.6,8.94
7/27/88,9.7,9.7
7/28/88,7.3,7.93
7/29/88,7.62,7.93
7/30/88,9.2,9.73
7/31/88,10.44,10.22
8/1/88,8.1,9.54
8/2/88,9.32,8.75
8/3/88,9.97,10.6
8/4/88,5.1,4.14
8/5/88,6.7,6.53
8/6/88,7.62,7.17
8/7/88,6.25,6.8
8/8/88,8.6,8.6
8/9/88,9.1,10.04
8/10/88,3.9,4.04
8/11/88,5.56,4.46
8/12/88,8.6,8.87
8/13/88,11.66,11.6
8/14/88,12.85,13.88
8/15/88,12.4,12.4
8/16/88,10,11.43
8/17/88,9.21,10.1
8/18/88,9.7,9.7
8/19/88,12.37,11.69
8/20/88,7.93,7.02
8/21/88,9.57,8.82
8/22/88,7.81,7.02
8/23/88,5.8,4.84
8/24/88,8.7,9.74
8/25/88,9.95,10.8
8/26/88,6.02,5.71
8/27/88,8.8,10.3
8/28/88,10.47,10.79
8/29/88,9.12,8.65
8/30/88,11.8,12.44
8/31/88,15.2,15.18
9/1/88,10,10
9/2/88,9.58,11.1
9/3/88,6.38,5.23
9/4/88,9.37,11.3
9/5/88,8.78,8.41
9/6/88,4.69,3.8
9/7/88,12.59,12.92
9/8/88,14.77,15.2
9/9/88,13.79,11.29
9/10/88,10.68,10.77
9/11/88,6.8,6.6
9/12/88,5.16,3.59
9/13/88,5.2,3.83
9/14/88,7.75,5.79
9/15/88,10.22,10.17
9/16/88,9.36,8.87
9/17/88,10,9.65
9/18/88,9.8,8.8
9/19/88,6.36,4.89
9/20/88,13.5,14.28
9/21/88,16.7,17.47
9/22/88,8.82,8.91
9/23/88,8.2,8.2
9/24/88,11.1,10.27
9/25/88,10.24,11
9/26/88,8.8,9.85
9/27/88,10.39,9.82
9/28/88,8.18,8.88
9/29/88,12.4,12.29
9/30/88,9.3,8.22
10/1/88,13.92,13.5
10/2/88,14.8,15.62
10/3/88,11.63,10.82
10/4/88,8.5,8.8
10/5/88,5.88,6.05
10/6/88,12.35,12.7
10/7/88,11.1,11.95
10/8/88,8.7,8.7
10/9/88,12.88,12.88
10/10/88,14.17,14.06
10/11/88,5.6,5.41
10/12/88,13.7,12.87
10/13/88,9.4,8.21
10/14/88,11.2,11.13
10/15/88,9.2,8.7
10/16/88,11.72,11.87
10/17/88,11.81,11.89
10/18/88,8.2,8.07
10/19/88,15.27,15.6
10/20/88,11.13,10.17
10/21/88,10.98,11.91
10/22/88,9.95,10.42
10/23/88,6.61,4.74
10/24/88,14.3,13.19
10/25/88,11.3,10.75
10/26/88,7.67,7.3
10/27/88,11.88,11.83
10/28/88,11.9,11.8
10/29/88,13.45,13.75
10/30/88,11.6,9.99
10/31/88,13.19,12.11
11/1/88,15.5,16.22
11/2/88,13.5,14.07
11/3/88,8.94,10.45
11/4/88,7.2,6.2
11/5/88,11.8,12.03
11/6/88,16.95,16.44
11/7/88,12.5,13.42
11/8/88,9.4,10.19
11/9/88,10.99,12.57
11/10/88,10.87,9.72
11/11/88,16.17,16.71
11/12/88,17.5,17.5
11/13/88,7.5,7.5
11/14/88,9.23,10.1
11/15/88,11.66,9.36
11/16/88,10.87,12.68
11/17/88,10.56,10.7
11/18/88,15.7,14.97
11/19/88,12.33,12.79
11/20/88,13.73,13
11/21/88,12.9,13.47
11/22/88,14.33,14.36
11/23/88,13.42,13.7
11/24/88,11.58,11.62
11/25/88,11.9,11.9
11/26/88,12.6,10.77
11/27/88,11,11.13
11/28/88,10.95,9.79
11/29/88,11.55,12.54
11/30/88,12,12.56
12/1/88,16.96,17.02
12/2/88,16.8,17.56
12/3/88,16.2,16.55
12/4/88,13.32,13.26
12/5/88,12.03,12.37
12/6/88,12.4,13.37
12/7/88,16.1,16.1
12/8/88,19.66,22.04
12/9/88,14.3,13.44
12/10/88,10.1,11.24
12/11/88,14.4,14
12/12/88,16.1,16.06
12/13/88,19.09,19.76
12/14/88,20.7,22.41
12/15/88,23.9,24.2
12/16/88,16.73,16.69
12/17/88,16.75,17.78
12/18/88,14.13,14.9
12/19/88,13.6,13.6
12/20/88,11.77,12.44
12/21/88,15.2,15.2
12/22/88,17.13,17.95
12/23/88,19.59,20.81
12/24/88,16.54,15.86
12/25/88,9.21,9.12
12/26/88,13.65,12.9
12/27/88,12.06,12.9
12/28/88,13.91,15.14
12/29/88,13.18,13.5
12/30/88,13.9,14.31
12/31/88,16.64,17.4
1/1/89,18.42,18.1
1/2/89,17.06,17.64
1/3/89,11.06,12.62
1/4/89,10.47,9.5
1/5/89,12.78,12.2
1/6/89,16.36,15.7
1/7/89,16.22,15.34
1/8/89,12.93,13.6
1/9/89,11.89,13.3
1/10/89,13.94,13.77
1/11/89,12.1,13.24
1/12/89,14.04,13.4
1/13/89,17.52,15.86
1/14/89,19.4,18.64
1/15/89,16.6,16.6
1/16/89,13.17,15.9
1/17/89,13.1,13.19
1/18/89,16,16.78
1/19/89,14.07,15.8
1/20/89,15.52,15.46
1/21/89,12.23,12.6
1/22/89,11.68,11.05
1/23/89,14.23,14.71
1/24/89,16.86,16
1/25/89,15.97,16.34
1/26/89,20.1,20.72
1/27/89,20.03,21.23
1/28/89,16.9,16.3
1/29/89,16.5,15.46
1/30/89,15.3,14.8
1/31/89,14.53,15.16
2/1/89,16.18,15.45
2/2/89,14.71,15.7
2/3/89,14.28,14.83
2/4/89,13.2,13.2
2/5/89,16.8,17.03
2/6/89,18.13,16.75
2/7/89,15.98,16.7
2/8/89,16.28,14.34
2/9/89,16.84,14.3
2/10/89,15.79,15.2
2/11/89,18.18,16.67
2/12/89,18.99,19.99
2/13/89,20.33,20.22
2/14/89,19.4,19.4
2/15/89,19.18,20.1
2/16/89,21.5,21.12
2/17/89,15.7,13.83
2/18/89,15.12,14.02
2/19/89,16.1,16.16
2/20/89,14.54,13.68
2/21/89,13.18,11.65
2/22/89,15.63,15.33
2/23/89,17.09,15.99
2/24/89,13,13.2
2/25/89,14.99,15.8
2/26/89,18.5,17.82
2/27/89,20.21,20.4
2/28/89,22.47,21.3
3/1/89,19.7,19.61
3/2/89,19.24,19.6
3/3/89,19.55,20.3
3/4/89,17.98,18.87
3/5/89,19.74,18.9
3/6/89,19.72,20.84
3/7/89,21.63,20.54
3/8/89,17.43,16.79
3/9/89,17.05,18.03
3/10/89,16.99,16.25
3/11/89,11.83,13.21
3/12/89,15.35,16.89
3/13/89,14.25,16.08
3/14/89,14.8,14.85
3/15/89,12,12
3/16/89,12.5,11.62
3/17/89,15,15.17
3/18/89,16.63,18.49
3/19/89,17.3,18.18
3/20/89,16.66,16.9
3/21/89,17.36,16.5
3/22/89,13.91,14.14
3/23/89,13.2,11.31
3/24/89,9.4,9.4
3/25/89,8.54,8.64
3/26/89,11.56,11.61
3/27/89,11,10.21
3/28/89,9.7,9.38
3/29/89,13.36,11.65
3/30/89,13.3,13.24
3/31/89,15.06,15.41
4/1/89,13.79,14.77
4/2/89,14.2,13.27
4/3/89,19.2,18.73
4/4/89,11.73,12.45
4/5/89,15.07,15.05
4/6/89,11.9,11.52
4/7/89,13.9,14.9
4/8/89,12.72,13.85
4/9/89,14.76,15.96
4/10/89,13.9,12.3
4/11/89,14.82,13.66
4/12/89,12.9,14.78
4/13/89,8.5,6.67
4/14/89,11,13.39
4/15/89,10.9,11.21
4/16/89,12.88,12.22
4/17/89,8.6,6.61
4/18/89,9.22,10.46
4/19/89,8.72,9.04
4/20/89,10.2,10.2
4/21/89,9.8,9.17
